age,annual_income,spending_score,num_purchases,account_balance
0.36209048654480674,0.42506469236180083,-1.7342047965579763,0.41091251903131903,2.7581573492761597
-0.048902583605426736,-0.8480253371701367,0.9357679211308424,1.46944575009826,-0.6925077870887483
1.53635640125976,0.39191506536783327,-1.2574239541135441,-0.9500587780547479,0.03624218987206712
1.6873334474373967,1.0531031932024124,0.39541629969381936,-0.3451826460164959,0.15436670623344237
-0.7534621324343989,-1.3152649475065727,0.18654088300387803,-0.7988397450451848,-1.0114245986299726
-1.0721914521427434,-0.6777403947734416,0.731433274368943,-1.1012778110643109,-0.9988764496064949
-1.2818817940561278,-1.145495551408384,1.2127548867414168,-0.9500587780547479,-1.0312892708113979
0.0014230984537850666,0.10155939004897553,0.5180170877509591,1.620664783107823,-0.4823359822627401
1.1253633311095264,0.6026188375674375,-0.14493532174320303,-0.19396361300693293,0.6673879613326008
1.1085881037564556,-0.17075216482215486,-0.5944715446193819,-0.6476207120356219,0.2221654762292002
-1.4999597496460477,-1.0336220046324747,0.5089355478948746,-0.9500587780547479,-1.002886126775985
-0.6108726999332974,-0.9805722905161565,0.8812786819943358,1.771883816117386,-0.6196712175723491
-0.7534621324343989,-0.02634764661048575,0.4907724681827061,0.713350585050445,-0.3349757113061674
-0.778624973464005,-1.5274122493419953,0.8222486729297872,-0.6476207120356219,-1.0401479774960718
-1.3657579308214816,-1.4840032510077483,0.4272016891901149,-0.7988397450451848,-0.9466714304186911
-0.6444231546394388,-0.84828311031939,0.4408239989742414,-1.1012778110643109,-0.9467489609566467
0.6724321925766155,1.0319657949636463,-0.6126346243315507,-0.6476207120356219,1.6160415110793385
1.519581173906689,1.0435655866800424,-1.1711493254807421,-0.19396361300693293,-0.11794751021051401
-0.09922826566463913,0.4343960803647684,-1.316453963178093,0.10847445301219306,2.057840854387348
0.7646959430185047,-0.059187945825349454,-1.9476209831759599,-0.3451826460164959,1.6556613014211639
1.2008518541983448,0.29829185755905385,1.1945918070292483,-1.1012778110643109,0.34153385209082093
-1.3405950897918755,-1.354807348602021,0.3182232109171023,-0.6476207120356219,-1.017227590851307
-0.35924428963723604,1.4245543012763418,-1.5117070700839077,0.41091251903131903,1.331661183304411
0.07691162154260396,1.7967787287980308,-2.1020071607293946,-0.6476207120356219,1.6347769341209741
0.2866019634559885,0.019020427658085766,-1.0167631479273072,-0.4964016790260589,2.307248167758358
-1.1644552025846326,0.03288862308791047,1.1673471874609946,2.376759948155638,-0.6059196597640811
-1.2734941803795923,-1.306242887282709,1.058368709187982,-1.4037158770834368,-1.0358905396944191
0.9743862849318893,-0.6189165621138506,-0.44462613699398884,-0.9500587780547479,1.054573782436749
1.695721061113932,1.0357292829427436,0.8767379120662938,-0.4964016790260589,0.9119411888489947
-1.0721914521427434,-0.9366993005132538,0.9039825316345468,-0.7988397450451848,-1.021751329196373
1.4021545824351938,-0.3642882452814929,-0.26753610980034276,-0.4964016790260589,-0.09964356146706635
-1.4747969086164416,-1.2257145554559945,0.16837780329170896,-0.6476207120356219,-0.9512204504609162
-1.038640997436602,-0.7279546042479741,0.21378550257213103,-1.252496844073874,-1.0030293897265554
-1.0302533837600665,-0.8996315216506368,0.6860255750885209,1.318226717088697,-0.7401519881089861
-0.41795758537298394,0.1758496116637614,1.4261710733594006,2.376759948155638,-0.7344248409791301
-0.4011823580199129,-0.39614900652919427,0.9085233015625894,2.5279789811652007,-0.651114907052806
0.6724321925766155,1.4381131689270625,-1.979406372672255,-0.042744579997369934,1.395763769175456
-1.4664092949399061,-1.3070162067304687,1.0311240896197285,-0.7988397450451848,-1.0061896018714875
1.116975717432991,0.5170897066452101,-0.7761023417410702,-0.3451826460164959,0.15210146616795497
-0.8121754281701464,2.1461129006660316,-0.5944715446193819,-0.4964016790260589,0.8749456386723208
-1.7432005462655737,-1.4420893369391703,0.7677594337932806,-0.9500587780547479,-1.038969850408441
0.16917537198449267,1.9656201415589079,-1.316453963178093,-0.4964016790260589,2.4703370252410686
-1.65932440950022,-1.2970661631692935,1.1173987182525307,-1.1012778110643109,-1.0467582985800317
-1.5167349769991185,-0.31824996082486295,0.6224547960959298,2.679198014174764,-0.4428763093362577
-0.49344610846180226,1.1353328278141983,-0.8805400500860409,0.713350585050445,0.9407067038770263
1.737659129496609,0.8567831627311393,-0.09044608260669673,0.25969348602175607,0.5973542893079468
